Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,date,quarter,month_sin,month_cos,price_per_kwh,range_per_kwh,deliveries_lag_1,deliveries_lag_3,price_lag_1,deliveries_roll_3,price_roll_3
2015,7,Middle East,Model 3,10346,11237,108928.01,60,334,518.33,Official (Quarter),12543,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1815.4668333333332,5.566666666666666,8899.0,10387.0,75823.95,11334.333333333334,72581.43999999999
2015,7,Middle East,Model S,6812,6939,101160.72,120,716,731.61,Estimated (Region),5174,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,843.006,5.966666666666667,10855.0,10084.0,102378.18,10968.666666666666,79348.42
2015,7,Middle East,Cybertruck,18301,19506,76386.11,75,429,1177.67,Estimated (Region),6616,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1018.4814666666666,5.72,14478.0,6410.0,76409.89,9496.666666666666,74494.93333333333
2015,7,North America,Cybertruck,4405,4472,60700.14,60,337,222.67,Official (Quarter),4928,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1011.669,5.616666666666666,12581.0,8239.0,64907.49,11416.666666666666,81067.14666666665
2015,7,Asia,Model S,3489,3549,92743.4,75,423,221.38,Interpolated (Month),9974,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1236.5786666666665,5.64,11466.0,13598.0,74196.71,12851.0,83369.26666666666
2015,7,North America,Model Y,12155,13332,89954.48,75,425,774.88,Interpolated (Month),14838,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1199.3930666666665,5.666666666666667,7006.0,13098.0,89265.66,8158.0,75160.11
2015,7,Europe,Model Y,12003,13676,88973.4,120,694,1249.51,Estimated (Region),6359,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,741.4449999999999,5.783333333333333,3186.0,11123.0,118602.28,8401.666666666666,93233.45666666667
2015,7,Europe,Model X,6676,7646,110585.5,100,590,590.83,Estimated (Region),6094,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1105.855,5.9,12870.0,8458.0,116466.44,12486.0,107361.73333333334
2015,7,Middle East,Model X,9377,9660,61455.92,82,457,642.79,Official (Quarter),12774,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,749.4624390243903,5.573170731707317,792.0,12380.0,67670.59,7098.333333333333,93095.04333333333
2015,7,Europe,Model 3,10194,10821,118766.5,60,333,509.19,Interpolated (Month),7774,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1979.4416666666666,5.55,8922.0,10279.0,104855.71,10426.0,90459.94666666667
2015,7,North America,Model 3,5673,6344,84890.95,100,554,471.43,Estimated (Region),9445,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,848.9095,5.54,12491.0,14129.0,97019.05,12531.333333333334,70279.51333333334
2015,7,North America,Model S,7413,7546,112336.91,82,475,528.18,Official (Quarter),11149,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1369.9623170731709,5.7926829268292686,8199.0,18488.0,59041.16,11132.666666666666,75150.05666666666
2015,7,Middle East,Model Y,11159,11759,111404.04,82,467,781.69,Estimated (Region),12799,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,1358.5858536585365,5.695121951219512,22315.0,9951.0,81318.87,11962.666666666666,93438.82
2015,7,Asia,Cybertruck,113,118,115067.04,120,709,12.02,Interpolated (Month),14580,2015-07-01,3,-0.4999999999999997,-0.8660254037844388,958.8919999999999,5.908333333333333,7201.0,15221.0,114461.07,9609.333333333334,111575.10333333335
2015,8,Asia,Model X,17528,18643,101551.1,100,596,1567.0,Interpolated (Month),14106,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1015.5110000000001,5.96,6558.0,1504.0,119297.22,5313.333333333333,76982.60666666667
2015,8,Europe,Model X,6084,6741,94880.33,60,350,319.41,Official (Quarter),9512,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1581.3388333333335,5.833333333333333,6676.0,16130.0,110585.5,11892.0,114825.84000000001
2015,8,North America,Model S,10073,10423,112970.22,120,683,1031.98,Interpolated (Month),9522,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,941.4185,5.691666666666666,7413.0,6711.0,112336.91,7441.0,90148.63666666667
2015,8,Europe,Model S,6575,6912,107488.01,60,333,328.42,Estimated (Region),13157,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1791.4668333333332,5.55,12251.0,9360.0,69956.66,12361.666666666666,73189.38333333335
2015,8,Europe,Model Y,6904,7092,113591.54,75,434,449.45,Estimated (Region),7810,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1514.5538666666666,5.786666666666667,12003.0,10896.0,88973.4,8695.0,98781.82666666666
2015,8,Middle East,Model X,10293,10639,81670.77,100,557,859.98,Official (Quarter),5116,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,816.7077,5.57,9377.0,8123.0,61455.92,6097.333333333333,79358.27666666667
2015,8,Asia,Model Y,15381,16421,57926.66,60,359,828.27,Estimated (Region),13066,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,965.4443333333334,5.983333333333333,8461.0,7896.0,97705.19,7728.333333333333,86910.27666666667
2015,8,North America,Model Y,14575,16529,105201.8,120,669,1462.6,Estimated (Region),6740,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,876.6816666666667,5.575,12155.0,4370.0,89954.48,7843.666666666667,78355.06333333334
2015,8,Middle East,Model Y,787,894,75367.57,75,434,51.23,Estimated (Region),10587,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1004.9009333333335,5.786666666666667,11159.0,3622.0,111404.04,12365.333333333334,101084.49333333333
2015,8,Middle East,Model 3,13292,13982,74286.72,120,704,1403.64,Interpolated (Month),8426,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,619.056,5.866666666666666,10346.0,14717.0,108928.01,11320.666666666666,81760.38
2015,8,Europe,Model 3,8920,9986,60494.22,100,561,750.62,Interpolated (Month),11667,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,604.9422,5.61,10194.0,12077.0,118766.5,10397.666666666666,99954.38333333335
2015,8,Middle East,Cybertruck,9782,9801,96447.62,100,558,818.75,Interpolated (Month),14532,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,964.4762,5.58,18301.0,7602.0,76386.11,13460.333333333334,80558.74
2015,8,Asia,Model S,19783,19836,111048.67,82,489,1451.08,Estimated (Region),9781,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1354.2520731707316,5.963414634146342,3489.0,13489.0,92743.4,9481.333333333334,78869.17666666668
2015,8,Asia,Cybertruck,10222,11128,77930.19,60,331,507.52,Official (Quarter),7022,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1298.8365000000001,5.516666666666667,113.0,6406.0,115067.04,4573.333333333333,112368.57333333335
2015,8,Asia,Model 3,10516,11614,114574.96,100,585,922.78,Interpolated (Month),4830,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1145.7496,5.85,10192.0,10733.0,83679.81,9055.0,79717.15999999999
2015,8,Europe,Cybertruck,5021,5368,116309.83,75,418,314.82,Official (Quarter),10034,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1550.7977333333333,5.573333333333333,6089.0,10050.0,63093.06,8638.666666666666,76201.88666666667
2015,8,North America,Model X,4085,4170,105581.76,60,348,213.24,Estimated (Region),9401,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1759.696,5.8,16092.0,4207.0,58930.62,10542.666666666666,93100.10333333333
2015,8,Middle East,Model S,14376,16107,50324.24,60,340,733.18,Interpolated (Month),7778,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,838.7373333333333,5.666666666666667,6812.0,11967.0,101160.72,9878.0,94271.97000000002
2015,8,North America,Cybertruck,13321,13388,89892.28,60,352,703.35,Interpolated (Month),13521,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1498.2046666666668,5.866666666666666,4405.0,13430.0,60700.14,10138.666666666666,70030.46333333333
2015,8,North America,Model 3,16705,18976,93696.66,82,455,1140.12,Estimated (Region),14277,2015-08-01,3,-0.8660254037844385,-0.5000000000000004,1142.6421951219513,5.548780487804878,5673.0,10974.0,84890.95,9712.666666666666,79201.47000000002
2015,9,Middle East,Cybertruck,6086,6274,50769.71,120,668,609.82,Official (Quarter),13800,2015-09-01,3,-1.0,-1.8369701987210297e-16,423.08091666666667,5.566666666666666,9782.0,14478.0,96447.62,14187.0,83081.20666666667
2015,9,Middle East,Model 3,11231,12298,68052.14,82,456,768.2,Interpolated (Month),13019,2015-09-01,3,-1.0,-1.8369701987210297e-16,829.9041463414634,5.560975609756097,13292.0,8899.0,74286.72,10845.666666666666,86346.22666666667
2015,9,Europe,Model X,15086,15130,57287.6,100,589,1332.85,Official (Quarter),5142,2015-09-01,3,-1.0,-1.8369701987210297e-16,572.876,5.89,6084.0,12870.0,94880.33,8543.333333333334,107310.75666666667
2015,9,Europe,Cybertruck,12851,14451,77802.85,120,700,1349.35,Estimated (Region),5459,2015-09-01,3,-1.0,-1.8369701987210297e-16,648.3570833333334,5.833333333333333,5021.0,9777.0,116309.83,6962.333333333333,82071.02666666667
2015,9,North America,Cybertruck,14984,15332,62734.97,60,355,797.9,Interpolated (Month),14353,2015-09-01,3,-1.0,-1.8369701987210297e-16,1045.5828333333334,5.916666666666667,13321.0,12581.0,89892.28,10102.333333333334,71833.30333333333
2015,9,Asia,Cybertruck,10844,12086,59807.92,60,356,579.07,Interpolated (Month),8849,2015-09-01,3,-1.0,-1.8369701987210297e-16,996.7986666666667,5.933333333333334,10222.0,7201.0,77930.19,5845.333333333333,102486.09999999999
2015,9,Middle East,Model X,3159,3625,86798.31,82,458,217.02,Interpolated (Month),6267,2015-09-01,3,-1.0,-1.8369701987210297e-16,1058.515975609756,5.585365853658536,10293.0,792.0,81670.77,6820.666666666667,70265.76
2015,9,Asia,Model 3,8761,8999,90812.91,75,428,562.46,Estimated (Region),13712,2015-09-01,3,-1.0,-1.8369701987210297e-16,1210.8388,5.706666666666667,10516.0,6240.0,114574.96,8982.666666666666,86772.38666666667
2015,9,Asia,Model X,7909,8216,76578.47,82,475,563.52,Official (Quarter),6216,2015-09-01,3,-1.0,-1.8369701987210297e-16,933.8837804878049,5.7926829268292686,17528.0,7878.0,101551.1,10654.666666666666,92352.5
2015,9,Asia,Model S,12372,12396,55985.6,100,560,1039.25,Interpolated (Month),3318,2015-09-01,3,-1.0,-1.8369701987210297e-16,559.856,5.6,19783.0,11466.0,111048.67,11579.333333333334,92662.92666666668
2015,9,Europe,Model S,1706,1801,68952.13,100,582,148.93,Estimated (Region),7904,2015-09-01,3,-1.0,-1.8369701987210297e-16,689.5213,5.82,6575.0,15474.0,107488.01,11433.333333333334,89579.63666666667
2015,9,North America,Model 3,5573,5629,102497.23,120,672,561.76,Official (Quarter),13776,2015-09-01,3,-1.0,-1.8369701987210297e-16,854.1435833333333,5.6,16705.0,12491.0,93696.66,11623.0,91868.88666666666
2015,9,Europe,Model Y,5111,5187,67022.05,75,439,336.56,Interpolated (Month),13268,2015-09-01,3,-1.0,-1.8369701987210297e-16,893.6273333333334,5.8533333333333335,6904.0,3186.0,113591.54,7364.333333333333,107055.73999999999
2015,9,Asia,Model Y,14196,15525,78658.82,120,693,1475.67,Estimated (Region),8233,2015-09-01,3,-1.0,-1.8369701987210297e-16,655.4901666666667,5.775,15381.0,6828.0,57926.66,10223.333333333334,77043.58
2015,9,North America,Model Y,7812,8720,81730.22,100,576,674.96,Estimated (Region),8289,2015-09-01,3,-1.0,-1.8369701987210297e-16,817.3022,5.76,14575.0,7006.0,105201.8,11245.333333333334,94807.31333333334
2015,9,Europe,Model 3,13742,13797,65538.05,75,421,867.81,Interpolated (Month),11062,2015-09-01,3,-1.0,-1.8369701987210297e-16,873.8406666666667,5.613333333333333,8920.0,8922.0,60494.22,9345.333333333334,94705.47666666668
2015,9,Middle East,Model Y,10783,11226,88792.46,82,477,771.52,Estimated (Region),12956,2015-09-01,3,-1.0,-1.8369701987210297e-16,1082.8348780487806,5.817073170731708,787.0,22315.0,75367.57,11420.333333333334,89363.49333333333
2015,9,North America,Model X,7705,7747,83044.69,82,474,547.83,Official (Quarter),3788,2015-09-01,3,-1.0,-1.8369701987210297e-16,1012.7401219512195,5.780487804878049,4085.0,11329.0,105581.76,10502.0,89524.89000000001
2015,9,North America,Model S,8924,9038,119781.2,120,690,923.63,Official (Quarter),10144,2015-09-01,3,-1.0,-1.8369701987210297e-16,998.1766666666666,5.75,10073.0,8199.0,112970.22,8561.666666666666,94782.76333333335
2015,9,Middle East,Model S,9613,10902,105989.87,75,428,617.15,Official (Quarter),3269,2015-09-01,3,-1.0,-1.8369701987210297e-16,1413.1982666666665,5.706666666666667,14376.0,10855.0,50324.24,10681.0,84621.04666666666
2015,10,Middle East,Cybertruck,10786,11162,51708.05,75,445,719.97,Official (Quarter),3255,2015-10-01,4,-0.8660254037844386,0.5000000000000001,689.4406666666667,5.933333333333334,6086.0,18301.0,50769.71,11389.666666666666,74534.48
2015,10,North America,Cybertruck,6202,6819,115578.08,60,351,326.54,Estimated (Region),5579,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1926.3013333333333,5.85,14984.0,4405.0,62734.97,10903.333333333334,71109.13
2015,10,North America,Model Y,7097,7404,74897.09,100,585,622.76,Official (Quarter),6565,2015-10-01,4,-0.8660254037844386,0.5000000000000001,748.9708999999999,5.85,7812.0,12155.0,81730.22,11514.0,92295.5
2015,10,Middle East,Model X,8150,8565,100733.67,60,331,404.65,Interpolated (Month),6783,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1678.8944999999999,5.516666666666667,3159.0,9377.0,86798.31,7609.666666666667,76641.66666666667
2015,10,Middle East,Model Y,15787,16541,93812.4,82,487,1153.24,Estimated (Region),10390,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1144.0536585365853,5.939024390243903,10783.0,11159.0,88792.46,7576.333333333333,91854.69
2015,10,Europe,Model 3,20240,21254,103963.85,75,416,1262.98,Estimated (Region),3901,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1386.1846666666668,5.546666666666667,13742.0,10194.0,65538.05,10952.0,81599.59000000001
2015,10,Europe,Cybertruck,7750,8169,56410.75,75,446,518.47,Estimated (Region),4641,2015-10-01,4,-0.8660254037844386,0.5000000000000001,752.1433333333333,5.946666666666666,12851.0,6089.0,77802.85,7987.0,85735.24666666666
2015,10,Asia,Model Y,3356,3711,114767.38,100,559,281.4,Interpolated (Month),9815,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1147.6738,5.59,14196.0,8461.0,78658.82,12679.333333333334,78096.89
2015,10,Asia,Cybertruck,5675,6461,117974.08,120,716,609.49,Estimated (Region),8690,2015-10-01,4,-0.8660254037844386,0.5000000000000001,983.1173333333334,5.966666666666667,10844.0,113.0,59807.92,7059.666666666667,84268.38333333333
2015,10,North America,Model X,12070,12219,92220.65,82,461,834.64,Official (Quarter),7671,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1124.6420731707317,5.621951219512195,7705.0,16092.0,83044.69,9294.0,82519.02333333335
2015,10,Asia,Model X,9719,10041,119136.76,82,489,712.89,Interpolated (Month),3473,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1452.8873170731706,5.963414634146342,7909.0,6558.0,76578.47,10665.0,99142.26333333332
2015,10,Middle East,Model 3,10384,10742,58439.68,120,664,1034.25,Official (Quarter),11355,2015-10-01,4,-0.8660254037844386,0.5000000000000001,486.99733333333336,5.533333333333333,11231.0,10346.0,68052.14,11623.0,83755.62333333334
2015,10,Middle East,Model S,14212,16049,109118.46,100,565,1204.47,Official (Quarter),12946,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1091.1846,5.65,9613.0,6812.0,105989.87,10267.0,85824.94333333333
2015,10,Asia,Model S,9702,9971,87933.07,100,593,862.99,Estimated (Region),11786,2015-10-01,4,-0.8660254037844386,0.5000000000000001,879.3307000000001,5.93,12372.0,3489.0,55985.6,11881.333333333334,86592.55666666666
2015,10,Asia,Model 3,12482,13992,96114.84,60,350,655.3,Official (Quarter),13190,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1601.914,5.833333333333333,8761.0,10192.0,90812.91,9823.0,96355.89333333336
2015,10,North America,Model S,11024,12017,96552.57,100,558,922.71,Interpolated (Month),13972,2015-10-01,4,-0.8660254037844386,0.5000000000000001,965.5257,5.58,8924.0,7413.0,119781.2,8803.333333333334,115029.44333333334
2015,10,Europe,Model Y,12831,14369,98628.75,60,338,650.53,Official (Quarter),10082,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1643.8125,5.633333333333334,5111.0,12003.0,67022.05,8006.0,89862.33
2015,10,Europe,Model X,9615,10665,84684.39,82,479,690.84,Official (Quarter),8217,2015-10-01,4,-0.8660254037844386,0.5000000000000001,1032.736463414634,5.841463414634147,15086.0,6676.0,57287.6,9282.0,87584.47666666667
2015,10,North America,Model 3,13930,14805,76819.7,120,691,1443.84,Estimated (Region),3563,2015-10-01,4,-0.8660254037844386,0.5000000000000001,640.1641666666667,5.758333333333334,5573.0,5673.0,102497.23,9317.0,93694.94666666666
2015,10,Europe,Model S,20529,20625,68358.48,120,695,2140.15,Estimated (Region),3617,2015-10-01,4,-0.8660254037844386,0.5000000000000001,569.654,5.791666666666667,1706.0,12251.0,68952.13,6844.0,82132.26666666668
2015,11,Europe,Model Y,7449,7695,63050.68,100,588,657.0,Interpolated (Month),7201,2015-11-01,4,-0.5000000000000004,0.8660254037844384,630.5068,5.88,12831.0,6904.0,98628.75,8282.0,93080.78000000001
2015,11,Europe,Cybertruck,7876,7944,117837.18,100,594,701.75,Interpolated (Month),14133,2015-11-01,4,-0.5000000000000004,0.8660254037844384,1178.3718,5.94,7750.0,5021.0,56410.75,8540.666666666666,83507.81
2015,11,North America,Model Y,15813,16654,70106.73,100,564,1337.78,Interpolated (Month),5803,2015-11-01,4,-0.5000000000000004,0.8660254037844384,701.0672999999999,5.64,7097.0,14575.0,74897.09,9828.0,87276.37
2015,11,North America,Cybertruck,9861,10429,97575.31,120,673,995.47,Estimated (Region),14399,2015-11-01,4,-0.5000000000000004,0.8660254037844384,813.1275833333333,5.608333333333333,6202.0,13321.0,115578.08,11502.333333333334,89401.77666666667
2015,11,Asia,Model 3,7717,7976,87588.21,82,475,549.84,Interpolated (Month),9961,2015-11-01,4,-0.5000000000000004,0.8660254037844384,1068.1489024390244,5.7926829268292686,12482.0,10516.0,96114.84,10586.333333333334,100500.90333333334
2015,11,Europe,Model X,12699,14494,95475.27,82,475,904.8,Official (Quarter),9152,2015-11-01,4,-0.5000000000000004,0.8660254037844384,1164.3325609756098,5.7926829268292686,9615.0,6084.0,84684.39,10261.666666666666,78950.77333333333
2015,11,Asia,Model S,15682,17319,60772.71,82,484,1138.51,Interpolated (Month),5693,2015-11-01,4,-0.5000000000000004,0.8660254037844384,741.1306097560976,5.902439024390244,9702.0,19783.0,87933.07,13952.333333333334,84989.11333333334
2015,11,North America,Model 3,14261,15902,78135.16,100,573,1225.73,Estimated (Region),10530,2015-11-01,4,-0.5000000000000004,0.8660254037844384,781.3516000000001,5.73,13930.0,16705.0,76819.7,12069.333333333334,91004.52999999998
2015,11,Asia,Model X,7548,8554,116895.6,82,486,550.25,Interpolated (Month),12714,2015-11-01,4,-0.5000000000000004,0.8660254037844384,1425.5560975609758,5.926829268292683,9719.0,17528.0,119136.76,11718.666666666666,99088.77666666666
2015,11,Middle East,Model S,7076,7801,55329.16,82,485,514.78,Interpolated (Month),8941,2015-11-01,4,-0.5000000000000004,0.8660254037844384,674.7458536585366,5.914634146341464,14212.0,14376.0,109118.46,12733.666666666666,88477.52333333333
2015,11,North America,Model X,8217,8736,101630.76,82,460,566.97,Interpolated (Month),4325,2015-11-01,4,-0.5000000000000004,0.8660254037844384,1239.3995121951218,5.609756097560975,12070.0,4085.0,92220.65,7953.333333333333,93615.7
2015,11,Middle East,Model 3,20107,22594,74346.64,120,700,2111.23,Interpolated (Month),9788,2015-11-01,4,-0.5000000000000004,0.8660254037844384,619.5553333333334,5.833333333333333,10384.0,13292.0,58439.68,11635.666666666666,66926.18
2015,11,Europe,Model S,10936,12225,56258.77,75,428,702.09,Interpolated (Month),13549,2015-11-01,4,-0.5000000000000004,0.8660254037844384,750.1169333333332,5.706666666666667,20529.0,6575.0,68358.48,9603.333333333334,81599.54
